page,sn,code,descr,description_ar,qty,uom,uc,tc,brand_clean,coo_clean,probable_price_sar,confidence,source_name,source_url,justification_ar,priced,needs_review
24,683,33734,"16L,SKT,12PT,1/2DRمورك ةبح",بريمة كروم طويلة 12 سن دفع 1/2 بوصة.,4.0,EA,48.0,192.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),18,منخفض,estimated from category benchmark,https://www.noon.com/saudi-en/tools-and-home-improvement/power-and-hand-tools/power-hand-tool-accessories/sockets-and-socket-sets/,بريمة كروم طويلة 12 سن دفع 1/2 بوصة سعر نموذجي للبريمات الطويلة الصغيرة المقاس.,True,False
24,684,33858,"30MM,12PT,3/4DRمورك ةبح",بريمة كروم مقاس 30 مم 12 سن دفع 3/4 بوصة.,4.0,EA,65.0,260.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),55,منخفض,estimated from category benchmark,https://www.noon.com/saudi-en/tools-and-home-improvement/power-and-hand-tools/power-hand-tool-accessories/sockets-and-socket-sets/,بريمة كروم مقاس 30مم دفع 3/4 بوصة 12 سن أعلى ثمناً من مقاسات الدفع الأصغر.,True,False
24,685,33418,"12PT,SKT,1/2DR.25MMمورك ةبح",بريمة كروم مقاس 25 مم دفع 1/2 بوصة 12 سن.,4.0,EA,48.0,192.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),25,منخفض,estimated from category benchmark,https://www.noon.com/saudi-en/tools-and-home-improvement/power-and-hand-tools/power-hand-tool-accessories/sockets-and-socket-sets/,بريمة كروم مقاس 25مم دفع 1/2 بوصة 12 سن سعرها متوسط.,True,False
24,686,33442,"27MM,12PT,1/2DR-SKTمورك ةبح",بريمة كروم مقاس 27 مم دفع 1/2 بوصة 12 سن.,4.0,EA,48.0,192.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),35,منخفض,estimated from category benchmark,https://www.noon.com/saudi-en/tools-and-home-improvement/power-and-hand-tools/power-hand-tool-accessories/sockets-and-socket-sets/,بريمة كروم مقاس 27مم دفع 1/2 بوصة 12 سن سعرها أعلى قليلاً للمقاس الكبير.,True,False
24,687,33202,"18MM,1/2DR.12PT,SKT مورك ةبح",بيّة كروم مقاس 18مم اثنتا عشرة سنّ لمفتاح 1/2 بوصة.,4.0,EA,38.0,152.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),28,متوسط,Amazon.sa - Drive Sockets,https://www.amazon.sa/-/en/b?ie=UTF8&node=16620996031,بيّة كروم 12 سن مقاس 18مم لمفتاح 1/2 بوصة، ضمن أسعار البيات القياسية.,True,False
24,688,33105,"13MM,1/2DR,12PT-SKT مورك ةبح",بيّة كروم مقاس 13مم اثنتا عشرة سنّ لمفتاح 1/2 بوصة.,4.0,EA,38.0,152.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),24,متوسط,Amazon.sa - Drive Sockets,https://www.amazon.sa/-/en/b?ie=UTF8&node=16620996031,بيّة كروم 12 سن مقاس 13مم لمفتاح 1/2 بوصة ضمن أسعار البيات القياسية.,True,False
24,689,63814,FUSE KIT تازويف مقط,طقم فيوزات كهربائية بمقاسات مختلفة للسيارات والمعدات.,3.0,KIT,120.0,360.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),50,متوسط,معيار فئة أطقم الفيوزات,https://www.drapertools.com/,طقم فيوزات كهربائية متنوعة المقاسات يقدر وفق أسعار الأطقم الاستهلاكية الصغيرة.,True,False
24,690,64408,COPING SAW راشنم,منشار يدوي صغير (كوبينج سو) لقطع المنحنيات الدقيقة.,47.0,EA,30.0,1410.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),40,منخفض,تقدير حسب فئة مناشير الزوايا اليدوية,https://www.drapertools.com,منشار يدوي بسيط للزوايا الدقيقة، سعره منخفض نسبياً بشكل معتاد.,True,False
24,691,71286,WALL SCRAPER ناهد ةنيكس,سكين معدنية لكشط الدهان والمعجون عن الحوائط.,27.0,EA,15.0,405.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),25,منخفض,استدلال من فئة سكاكين الحوائط,https://www.drapertools.com/,سكين كاشطة حوائط بسيطة تقدر ضمن فئة أدوات الدهان الرخيصة.,True,False
24,692,82664,FILLING KNIFE نوجعم ةنيكس,سكين معجون لأعمال الدهان والتشطيب.,8.0,EA,16.0,128.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),18,منخفض,estimated from category benchmark,https://www.amazon.sa/-/en/b?ie=UTF8&node=16620567031,سكين معجون (فيلينغ نايف) يستخدم في أعمال المعجون والدهان.,True,False
24,693,25993,HOLLOW PUNCH SET شيوخت مقط,طقم مثاقب تخويش (بنش) متعدد المقاسات.,3.0,SET,65.0,195.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),50,منخفض,estimated from category benchmark,https://www.amazon.sa/-/en/b?ie=UTF8&node=16620587031,طقم مثاقب تخويش متعدد المقاسات سعره متوسط ضمن أطقم العدد اليدوية.,True,False
24,694,37332,BARTYPE TAPWREN.6.8-23.35MMSQ,مفتاح قلاووظ (Tap Wrench) قابل للتعديل من 6.8 إلى 23.35 مم.,11.0,EA,98.0,1078.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),70,متوسط,تقدير عام لمفاتيح القلاووظ (Tap Wrench),https://www.amazon.sa/-/en/b?ie=UTF8&node=16621001031,مفتاح القلاووظ من نوع البار القابل للتعديل أداة متخصصة متوسطة السعر.,True,False
24,695,37331,ر BAR TYPE TAPWREN.4.25-17.7MSQ يرنسنت حاتفم,مفتاح تثبيت قلاووظ (تاب رانش) من نوع القضيب لتثبيت وتدوير قلاووظات القطع اليدوية.,8.0,EA,95.0,760.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),140,منخفض,Draper Tools (فئة مفاتيح القلاووظ),https://www.drapertools.com/,مفتاح قلاووظ نوع BAR بقياس كبير نسبياً من دريبر، وتقدير السعر مبني على أسعار مفاتيح القلاووظ المماثلة من نفس العلامة.,True,False
25,696,10913,NUT SPLITER ليماوص لصاف,أداة تكسير الصواميل المتصلبة أو الصدئة من دريبر.,1.0,SET,38.0,38.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),90,متوسط,Draper Tools - nut splitters category,https://www.drapertools.com/,أدوات تكسير الصواميل الأساسية من دريبر تُباع عادة بين 15-25 جنيهاً إسترلينياً.,True,False
25,697,10916,NUT SPLITER ليماوص لصاف,أداة تكسير الصواميل المتصلبة أو الصدئة من دريبر.,4.0,SET,48.0,192.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),90,متوسط,Draper Tools - nut splitters category,https://www.drapertools.com/,أدوات تكسير الصواميل الأساسية من دريبر تُباع عادة بين 15-25 جنيهاً إسترلينياً.,True,False
25,698,71462,WIPER ARM PULLER تاحاسملل ةنيجرز,زردية/أداة لسحب وفك ذراع مساحات زجاج السيارة.,5.0,EA,40.0,200.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),25,منخفض,estimated from category benchmark,https://www.amazon.sa/-/en/b?ie=UTF8&node=16620587031,أداة سحب ذراع المساحات نفس صنف العنصر رقم 570 تقريباً.,True,False
25,699,30785,HAND VICE ةيودب ةمزلم,ملزمة يد صغيرة للتثبيت اليدوي.,20.0,EA,55.0,1100.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),50,متوسط,تقدير عام لملازم اليد الصغيرة,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",ملزمة اليد الصغيرة أداة تثبيت بسيطة متوسطة السعر.,True,False
25,700,52345,ENGRAVER ةرافح,أداة نقش (حفر علامات) اهتزازية.,7.0,EA,70.0,490.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),55,متوسط,تقدير عام لأدوات النقش الاهتزازية,https://www.drapertools.com/,أداة نقش اهتزازية صغيرة تستخدم لوضع علامات على المعادن، سعر متوسط.,True,False
25,701,52580,WINDOW CUP REMOVERجاجز ةلماح,أداة سحب زجاج السيارات بالشفط من ماركة DRAPER.,3.0,EA,15.0,45.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),50,منخفض,Amazon.sa (Draper tools category),https://www.amazon.sa/-/en/b?ie=UTF8&node=16620999031,سعر تقديري لأداة سحب زجاج السيارات بالشفط بناءً على أسعار أدوات السيارات المتخصصة المماثلة.,True,False
25,702,23612,OIL STAND TELESCOPIC تيز ةافصم,حامل تصريف زيت قابل للتطويل.,1.0,EA,450.0,450.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),50,متوسط,تقدير عام لحوامل تصريف الزيت القابلة للتطويل,https://www.drapertools.com/,حامل تصريف زيت قابل للتطويل من درابر يقارن بأدوات صيانة السيارات المتوسطة.,True,True
25,703,78405,OIL STAND DRAINER تيز ةافصم,حامل بصينية لتصريف وتصفية الزيت المستعمل من السيارات.,1.0,EA,1500.0,1500.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),110,منخفض,تقدير حسب فئة مصافي الزيت المستعملة,https://www.drapertools.com,لم يُعثر على سعر مباشر، والتقدير مبني على أسعار حوامل تصريف الزيت المشابهة من نفس العلامة.,True,True
25,704,56244,CYL.HONE تاردنلسلا خلج ةادا,أداة تجليخ (هون) لتنعيم السطح الداخلي لاسطوانات المحرك.,3.0,EA,30.0,90.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),140,منخفض,Draper Tools (مرجع عام للماركة),https://www.drapertools.com/,أداة تجليخ (هون) للاسطوانات في المحركات، وهي أداة ورشة متخصصة متوسطة السعر.,True,False
25,705,56446,SAC TRUCK بيبانا لمح ةبرع,عربة يدوية (ساك ترك) لنقل الأسطوانات أو الأنابيب.,3.0,EA,180.0,540.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),300,متوسط,تقدير عام لعربات نقل الأسطوانات/الأنابيب,https://www.drapertools.com/,عربة يدوية لنقل الأسطوانات أو الأنابيب الثقيلة، أعلى سعراً من الأدوات اليدوية الصغيرة.,True,False
25,706,13506,PAINT ROLER.TRY ناهد ةشرف مقط,طقم رول ووعاء دهان للطلاء اليدوي.,28.0,KIT,45.0,1260.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),30,متوسط,تقدير عام لأطقم أدوات الدهان,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",طقم حوض ورول الدهان من الأدوات الاستهلاكية الرخيصة نسبياً.,True,False
25,707,69644,"19MM,WOOD CHISEL بشخ ليمزا",إزميل خشب مقاس 10 مم من دريبر.,4.0,EA,30.0,120.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),50,منخفض,تقدير حسب فئة المنتج,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",سعر إزميل خشب مفرد مقاس 10 مم من دريبر يعكس متوسط سعر السوق لهذه الفئة من عائلة تضم 7 مقاسات.,True,False
25,708,56864,"6MM,WOOD CHISEL بشخ ليمزا",إزميل خشب مقاس 10 مم من دريبر.,32.0,EA,15.0,480.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),50,منخفض,تقدير حسب فئة المنتج,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",سعر إزميل خشب مفرد مقاس 10 مم من دريبر يعكس متوسط سعر السوق لهذه الفئة من عائلة تضم 7 مقاسات.,True,False
25,709,89328,"20MM,WOOD CHISEL بشخ ليمزا",إزميل خشب مقاس 10 مم من دريبر.,1.0,EA,35.0,35.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),50,منخفض,تقدير حسب فئة المنتج,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",سعر إزميل خشب مفرد مقاس 10 مم من دريبر يعكس متوسط سعر السوق لهذه الفئة من عائلة تضم 7 مقاسات.,True,False
25,710,89327,"16MM,WOOD CHISEL بشخ ليمزا",إزميل خشب مقاس 10 مم من دريبر.,3.0,EA,25.0,75.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),50,منخفض,تقدير حسب فئة المنتج,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",سعر إزميل خشب مفرد مقاس 10 مم من دريبر يعكس متوسط سعر السوق لهذه الفئة من عائلة تضم 7 مقاسات.,True,False
25,711,56865,"10MM,WOOD CHISEL بشخ ليمزا",إزميل خشب مقاس 10 مم من دريبر.,49.0,EA,22.0,1078.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),50,منخفض,تقدير حسب فئة المنتج,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",سعر إزميل خشب مفرد مقاس 10 مم من دريبر يعكس متوسط سعر السوق لهذه الفئة من عائلة تضم 7 مقاسات.,True,False
25,712,10580,"30MM,TUBE CUTTER ساحن ترساوم ةعاطق",أداة قص أنابيب نحاسية حتى مقاس 30 مم.,25.0,EA,40.0,1000.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),60,متوسط,تقدير عام لأدوات قص أنابيب النحاس,https://www.amazon.sa/-/en/pliers/s?k=pliers,أداة قص أنابيب النحاس مقاس 30مم من الأدوات المتوسطة السعر.,True,False
25,713,10579,3-22MM TUBE CUTTER ساحن ترستوم ةعاطق,قاطعة أنابيب نحاسية صغيرة بسعة قطع من 3 إلى 22 ملم.,54.0,EA,30.0,1620.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),65,متوسط,Power Tools Direct / Red Box Tools listings,https://www.powertoolsdirect.com/draper-10579-mini-tubing-cutter-3-22mm-each-5010559105793,سعر فعلي موجود لنفس الكود بالجنيه الإسترليني (6-14 جنيه تقريباً)، ما يدعم تقديراً معقولاً بعد تحويل العملة وهامش السوق السعودي.,True,False
25,714,59301,TRANS.3TON برضرا ةعفار,رافعة جراج (عفريتة) بعجلات بسعة 3 طن مع نظام رفع سريع.,4.0,EA,350.0,1400.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),320,منخفض,Innovate Electrical Supplies listing,https://www.innovateelectricalsupplies.co.uk/products-pages/draper-tools/59301-3-tonne-heavy-duty-garage-trolley-jack-with-a-quick-lift-facility/,تم تأكيد وجود المنتج فعلياً بنفس الكود، لكن دون سعر ظاهر، فاعتُمد تقدير قياسي لعفاريت (رافعات) الجراج بسعة 3 طن.,True,False
25,715,56866,"12MM,WOOD CHISEL بشخ ليمزا",إزميل خشب مقاس 10 مم من دريبر.,7.0,EA,18.0,126.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),50,منخفض,تقدير حسب فئة المنتج,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",سعر إزميل خشب مفرد مقاس 10 مم من دريبر يعكس متوسط سعر السوق لهذه الفئة من عائلة تضم 7 مقاسات.,True,False
25,716,89326,"12MM,WOOD CHISEL بشخ ليمزا",إزميل خشب مقاس 10 مم من دريبر.,14.0,EA,18.0,252.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),50,منخفض,تقدير حسب فئة المنتج,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",سعر إزميل خشب مفرد مقاس 10 مم من دريبر يعكس متوسط سعر السوق لهذه الفئة من عائلة تضم 7 مقاسات.,True,False
25,717,18050,CLEAR GOGGLES ماحل ةراظن,نظارة سلامة شفافة للحام (Clear Goggles) من دريبر.,32.0,EA,25.0,800.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),18,متوسط,Amazon.sa – Draper tools category,"https://www.amazon.sa/-/en/DIY-Tools-Draper/s?rh=n:12463390031,p_89:Draper",سعر تقديري لنظارة لحام شفافة من دريبر بناءً على أسعار نظارات السلامة المماثلة.,True,False
25,718,64383,PADSAW راشنم,منشار يدوي صغير (باد ساو) لقص الفتحات في الأماكن الضيقة.,48.0,EA,48.0,2304.0,DRAPER,UNKNOWN(=BRAND PLACEHOLDER),75,منخفض,Draper Tools (مرجع عام للماركة),https://www.drapertools.com/,منشار يدوي صغير (باد ساو) لقص المساحات الضيقة، وهو أداة يدوية بسيطة منخفضة التكلفة نسبياً.,True,False
